"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"China","f84ca6ccd0a",57.0,6.0,134.82358992767794,"adult","Female","false"
"Dominican Republic","29f46b5418a",42.0,8.0,94.57332802863883,"senior citizen","Female","true"
"United States","852f56ffaba",42.0,6.0,180.87234433955592,"middle age","Male","true"
"Russia","91c33888c6a",44.0,3.0,142.61882228386253,"adult","Male","false"
"Japan","7ddcaf1ac4a",22.0,4.0,175.71912314799732,"adult","Female","false"
"United States","f3ede94c68a",22.0,5.0,164.85130641592548,"young adult","Female","false"
"United States","a28f025d69a",28.0,6.0,167.4301179905571,"young adult","Female","true"
"United States","a28f025d69a",15.5,6.0,153.33841612733386,"young adult","Male","true"
"China","d2d35f46e5a",42.0,2.0,99.57694139868843,"adult","Female","false"
"China","9551cbb089a",44.0,6.0,134.88491192688062,"middle age","Male","false"
"United States","a6845c1d8ea",28.0,2.0,166.21243364267707,"middle age","Female","true"
"China","f1dda1bda0a",44.0,4.0,120.19360985461336,"middle age","Male","false"
"China","3ff8f45ebaa",44.0,3.0,129.8971544728253,"middle age","Male","false"
"Turkey","40a0f7f201a",22.0,5.0,116.90334345800304,"adult","Male","false"
"Japan","0bc10b41b2a",15.5,7.0,133.81906635695537,"senior citizen","Male","false"
"United States","2acdc2bfe0a",10.0,6.0,153.3625030520133,"adult","Male","true"
"Republic of Korea","894f8a767ba",42.0,3.0,170.42755370104157,"adult","Male","false"
"Russia","06dee71ca4a",42.0,5.0,147.4253767287001,"middle age","Female","false"
"South Africa","13ab726637a",78.0,7.0,148.26328162159268,"senior citizen","Female","true"
"Bangladesh","72ffdc7ab3a",117.0,5.0,150.75822160164097,"middle age","Female","true"
"China","abf6a2afc5a",28.0,4.0,100.2895560616559,"adult","Female","false"
"Germany","e226c8d7c1a",22.0,4.0,162.02477806909815,"adult","Male","false"
"Puerto Rico","4817505548a",22.0,12.0,176.65975771189719,"middle age","Female","false"
"United States","591003f7cea",22.0,3.0,131.65416178487615,"teenager","Female","true"
"United States","d461f45a74a",15.5,7.0,150.87700042543716,"senior citizen","Female","true"
"Japan","d71cc6a801a",44.0,5.0,164.2835028590777,"adult","Female","true"
"Brazil","b8a4a48042a",44.0,6.0,112.39838667354462,"adult","Male","true"
"China","f0bf711413a",102.0,13.0,166.97278198071513,"senior citizen","Female","true"
"Thailand","49c6ee44c6a",78.0,4.0,173.81798312658844,"middle age","Female","false"
"India","4177c8a252a",44.0,7.0,105.98208398048479,"adult","Female","false"
"China","f210139b5ca",44.0,9.0,102.02781605113555,"senior citizen","Female","false"
"Denmark","97a9d2483ea",15.5,9.0,161.9681085268894,"adult","Male","false"
"China","c8ad5089aaa",44.0,13.0,117.93801552384096,"middle age","Male","false"
"China","467ee0d7c7a",57.0,9.0,134.34010349327016,"adult","Female","false"
"China","8d194112dda",22.0,5.0,115.87297256116838,"senior citizen","Female","false"
"South Africa","5288c425b6a",42.0,8.0,105.83600727933944,"senior citizen","Female","false"
"Canada","2e0cfabea6a",44.0,9.0,169.62785585673623,"senior citizen","Female","false"
"United States","ae1a3e716fa",22.0,4.0,171.79039786131528,"middle age","Female","false"
"Republic of Korea","9cbfeb0ef8a",22.0,6.0,161.90211481343422,"adult","Female","false"
"Taiwan","c5fb57f464a",10.0,1.0,111.29343122927341,"young adult","Female","false"
"China","a006bbc90fa",10.0,7.0,70.08089417252668,"middle age","Female","true"
"Russia","e89d65a794a",28.0,9.0,161.20861171338856,"senior citizen","Male","false"
"Germany","ba70353e3ba",22.0,6.0,151.36439477763648,"young adult","Female","false"
"Norway","7ddc4390f0a",15.5,6.0,151.73207586966564,"senior citizen","Male","true"
"China","2f7254b6c3a",28.0,2.0,88.23906215291461,"adult","Male","false"
"United States","5c1dd41db9a",15.5,3.0,151.35594942675104,"young adult","Female","false"
"United Kingdom","52cd7b6a91a",22.0,3.0,142.51953273299725,"senior citizen","Female","false"
"Australia","4c6e42278ba",15.5,8.0,171.34677476415175,"young adult","Female","false"
"China","e9fb6168a7a",44.0,8.0,119.41836983403434,"adult","Male","false"
"India","6084cda089a",15.5,2.0,88.78059220143473,"senior citizen","Female","false"
"Brazil","097895dac5a",57.0,7.0,127.14978990606667,"senior citizen","Male","false"
"China","776b6397caa",57.0,10.0,110.0948227401741,"senior citizen","Female","true"
"Italy","5340879458a",42.0,5.0,182.21477040548442,"adult","Female","false"
"Japan","37aa8a9295a",42.0,13.0,157.71267566722386,"senior citizen","Female","false"
"Switzerland","6ce2d835eda",15.5,4.0,146.44215780341605,"middle age","Female","true"
"Russia","88828fa56da",42.0,6.0,155.8588954218128,"adult","Female","false"
"Russia","88828fa56da",22.0,6.0,129.66559937715607,"adult","Female","false"
"France","0ae5955f01a",44.0,10.0,159.4031407553083,"adult","Male","true"
"France","fd6aaff844a",15.5,5.0,132.97833285264247,"senior citizen","Male","false"
"Japan","5ba11ff343a",22.0,5.0,137.63045976252047,"young adult","Female","true"
"South Africa","6cc4253471a",28.0,6.0,105.74824019074023,"adult","Female","false"
"Republic of Korea","223bb350cca",22.0,8.0,139.92096106307167,"senior citizen","Male","false"
"Germany","da49698aeda",10.0,4.0,136.7309429384754,"senior citizen","Female","false"
"Brazil","c3cf9aed8da",57.0,14.0,154.97424667923718,"adult","Male","false"
"Netherlands","83ca97c144a",15.5,8.0,178.23823960694637,"middle age","Female","false"
"Italy","30b801971ea",15.5,6.0,125.45066790001894,"senior citizen","Female","false"
"Italy","30b801971ea",42.0,6.0,151.45741807779186,"senior citizen","Female","false"
"Germany","3851b2e865a",15.5,5.0,169.2497937252556,"adult","Female","false"
"United States","11fa89a3c2a",42.0,7.0,181.40730548382516,"middle age","Female","true"
"Vietnam","9e8a416102a",44.0,5.0,88.76539260728651,"senior citizen","Male","false"
"Canada","9663b83e05a",22.0,9.0,168.32288322929486,"adult","Female","false"
"Germany","cfaa36a2d7a",57.0,1.0,167.53070906340477,"senior citizen","Female","false"
"Republic of Korea","ed38a98183a",42.0,6.0,163.5043822952655,"adult","Female","true"
"Netherlands","82cc2c01e4a",10.0,5.0,169.39588565838363,"adult","Female","false"
"Canada","e412a2ec72a",44.0,7.0,170.6331335418634,"senior citizen","Female","false"
"United States","788008e0c9a",10.0,14.0,180.0244534477187,"young adult","Female","false"
"China","7d6bb4e97aa",22.0,4.0,120.15387743019596,"senior citizen","Male","false"
"Germany","9ba781f71ea",22.0,5.0,135.4833045206936,"young adult","Male","true"
"Sweden","7b0913f3fda",22.0,2.0,140.8243266791578,"middle age","Male","true"
"Russia","aa8f5fd924a",15.5,7.0,115.90493855133732,"young adult","Female","false"
"China","5e270996b1a",15.5,7.0,70.06635609508888,"senior citizen","Female","true"
"China","be49ab8efea",22.0,5.0,96.85620651156523,"middle age","Male","false"
"Spain","26ad8729a4a",44.0,8.0,174.41666594717856,"middle age","Female","false"
"Italy","3e801f1581a",57.0,5.0,167.0165940733733,"middle age","Female","true"
"Finland","cac628930ba",15.5,6.0,134.2935494816045,"adult","Female","true"
"Russia","8210efb375a",44.0,2.0,122.73655292683625,"senior citizen","Male","true"
"Germany","0083345f30a",44.0,13.0,163.32208714727668,"senior citizen","Female","false"
"Italy","69bed29748a",15.5,8.0,161.70204583604266,"adult","Male","false"
"Poland","b90134ca8aa",15.5,7.0,127.23459252681712,"adult","Male","false"
"Germany","d256271838a",22.0,1.0,116.79848795880196,"senior citizen","Male","false"
"Sweden","419c23ab62a",22.0,6.0,144.71012898700008,"senior citizen","Male","false"
"United Kingdom","45d9abd3c6a",10.0,5.0,166.34215312676238,"adult","Female","false"
"Ecuador","fdb612d537a",57.0,12.0,158.37462994865575,"senior citizen","Female","false"
"United States","ac5d24a318a",10.0,4.0,172.58396743453903,"young adult","Female","false"
"Colombia","940b3b182ba",10.0,6.0,88.02379976730876,"middle age","Female","false"
"Spain","25b0ef5acea",22.0,6.0,163.84673977532015,"young adult","Male","false"
"United States","8c01a6429fa",22.0,5.0,158.7315424198339,"adult","Male","true"
"United States","6bd3b9452aa",10.0,5.0,150.37151510045322,"middle age","Female","true"
"Ukraine","6c7569998ea",28.0,7.0,118.35917587396358,"senior citizen","Male","false"
"Germany","c012dcee4ea",28.0,3.0,181.737256232287,"adult","Female","false"
"China","3e1cff90a8a",15.5,6.0,97.29275276850714,"adult","Female","false"
"Malaysia","3f56a557cba",28.0,6.0,158.43842691802934,"senior citizen","Male","false"
"Spain","7b83b09827a",44.0,4.0,171.98667397027776,"middle age","Female","false"
"United States","92dc079350a",44.0,2.0,180.83745939695754,"adult","Female","false"
"Switzerland","df490c4ae8a",44.0,3.0,177.98574558508668,"adult","Male","true"
"Italy","7bf838c996a",44.0,7.0,153.35327571967397,"senior citizen","Male","false"
"Tunisia","502b7c809ba",57.0,4.0,135.4656249867143,"adult","Female","false"
"United States","f4b59720f6a",10.0,9.0,165.46597644535302,"adult","Female","false"
"China","52df99bf22a",102.0,6.0,175.45401224403528,"adult","Female","true"
"Vietnam","8728736b08a",44.0,2.0,90.87007635320253,"middle age","Male","false"
"United Kingdom","fd9786a563a",10.0,5.0,133.51341779401832,"senior citizen","Female","false"
"Colombia","09d85e5b7ba",22.0,7.0,109.8210318652491,"middle age","Male","false"
"Japan","93b829ddc1a",44.0,8.0,164.25961181592453,"adult","Male","true"
"Republic of Korea","cae7d34c79a",28.0,5.0,146.67831654193435,"adult","Female","true"
"Israel","27f5546ba3a",42.0,11.0,176.3821252413792,"adult","Female","false"
"South Africa","1f1969b73fa",44.0,5.0,96.86993790842999,"young adult","Female","true"
"United States","086be63b14a",22.0,1.0,163.16186036907817,"adult","Female","true"
"Republic of Korea","a1a872c9dca",10.0,11.0,169.68807778674042,"adult","Female","false"
"United States","64500dd4b2a",10.0,5.0,157.0031963461882,"adult","Female","true"
"Argentina","da2c0e7b15a",42.0,4.0,124.80814979161073,"senior citizen","Female","false"
"China","021997aaa5a",28.0,6.0,109.98309480842786,"adult","Male","false"
"United States","b3c2a781bfa",22.0,4.0,177.03086649238378,"middle age","Female","false"
"United States","0d9b2f76bca",44.0,5.0,181.94828414792767,"senior citizen","Female","true"
"Canada","a212b2f5f7a",10.0,9.0,135.45988583459913,"senior citizen","Female","true"
"United States","725c71f27fa",22.0,2.0,153.83712656142046,"adult","Female","false"
"Spain","aa62e0bb82a",44.0,1.0,161.85875064243334,"adult","Female","false"
"Australia","f14dbc7ea4a",28.0,9.0,156.60681358784316,"adult","Female","true"
"Japan","8b0d38a4e9a",22.0,6.0,146.86855630494594,"young adult","Female","false"
"Italy","db5fc00147a",10.0,3.0,120.11571285948517,"senior citizen","Male","false"
"United States","3b2cac6814a",44.0,13.0,181.42262035221327,"adult","Female","true"
"Brazil","951cab9999a",57.0,6.0,120.50286456544978,"middle age","Female","true"
"China","b1944d28e3a",44.0,5.0,145.63846910179035,"senior citizen","Male","false"
"United States","a4db2dbc8ea",22.0,6.0,158.02270323436267,"senior citizen","Female","true"
"China","18fbaed164a",15.5,7.0,87.64025580871504,"adult","Female","false"
"United States","7d38d48ceea",22.0,12.0,158.96737177633653,"senior citizen","Male","false"
"Australia","bdfaae562ba",22.0,5.0,127.50577414302873,"young adult","Female","true"
"China","7b7942d0b0a",44.0,3.0,122.85812124702036,"middle age","Female","false"
"South Africa","28a77a4af4a",28.0,7.0,125.64491651151343,"senior citizen","Female","false"
"China","5aac4595f9a",15.5,6.0,72.88731865767804,"middle age","Female","true"
"China","d4ac16532ca",28.0,9.0,86.51093332995038,"senior citizen","Female","false"
"Vietnam","1de81d8877a",44.0,13.0,112.29194298926029,"middle age","Male","false"
"United States","4b2f7a9ea6a",22.0,2.0,164.7823909541069,"adult","Male","true"
"United States","204c0a022fa",10.0,9.0,168.80791004617478,"adult","Female","false"
"Finland","8be55bfe00a",57.0,5.0,178.88119081324993,"adult","Female","true"
"United States","0ba0d6ce1ca",15.5,6.0,153.29535129022008,"senior citizen","Female","true"
"China","6aa23fc2b4a",22.0,8.0,78.13759684927001,"middle age","Female","true"
"Australia","e59105d96ea",22.0,4.0,173.14174052858579,"adult","Female","false"
"China","ea0be1ce75a",44.0,3.0,116.2498401127826,"adult","Female","false"
"United States","4150562305a",22.0,5.0,160.16306155361647,"senior citizen","Male","false"
"Argentina","08c4b94e52a",44.0,1.0,124.24113413602097,"adult","Female","true"
"Japan","09d47bfca0a",42.0,5.0,157.46623925367228,"middle age","Male","true"
"China","3d0a60db79a",15.5,6.0,72.41306480168208,"young adult","Female","true"
"United States","52e2d50630a",22.0,6.0,150.36752095673438,"senior citizen","Male","true"
"Canada","aa8f677c51a",22.0,3.0,152.22430530872,"adult","Female","true"
"Japan","bd3f7b1c62a",28.0,5.0,170.97109547658317,"middle age","Female","false"
"Belarus","9de2f437bda",44.0,7.0,140.28239031579656,"middle age","Female","false"
"Netherlands","fa46590775a",15.5,9.0,181.8704943721091,"adult","Male","false"
"Spain","a0fd8ccc45a",42.0,7.0,152.51375342925851,"adult","Male","true"
"Germany","b866a47f1ea",44.0,7.0,155.70415971277535,"senior citizen","Male","true"
"United States","22a969dda5a",15.5,5.0,151.4992022276067,"senior citizen","Female","true"
"Republic of Korea","178f2c1502a",15.5,6.0,134.7230399742187,"senior citizen","Male","false"
"United Kingdom","0fc6e35183a",22.0,5.0,160.863769709972,"adult","Female","false"
"Colombia","091e38dee9a",10.0,5.0,112.52004739577978,"senior citizen","Male","false"
"Germany","3f557c6e00a",28.0,6.0,148.72009352243552,"middle age","Female","true"
"Austria","af2a9e25e9a",22.0,3.0,181.23396199728845,"adult","Female","false"
"United Kingdom","9a82b45d72a",22.0,7.0,138.90807910717467,"senior citizen","Female","true"
"Brazil","73c83a253ea",44.0,5.0,111.24825061522989,"middle age","Male","true"
"United States","90c745d1fda",15.5,5.0,154.83382754980673,"middle age","Female","true"
"China","a4fdd5853ba",22.0,5.0,83.71054894737853,"senior citizen","Male","false"
"Russia","ce53c7db0aa",42.0,3.0,123.49737778388604,"senior citizen","Female","false"
"China","6f947a1a63a",44.0,8.0,102.518541633327,"senior citizen","Male","false"
"United States","62ad96b9d1a",10.0,3.0,175.89363867518682,"adult","Female","false"
"China","07e74ea148a",15.5,7.0,78.99914860582649,"middle age","Male","true"
"Mozambique","6E+09a",57.0,8.0,108.36623538124982,"adult","Male","false"
"Indonesia","d14999a8e8a",42.0,3.0,96.23099376797185,"young adult","Male","false"
"Netherlands","cca30200d4a",10.0,11.0,137.461742434248,"middle age","Female","true"
"China","d154d9cc88a",22.0,12.0,81.68933788900361,"senior citizen","Male","false"
"United States","b7e5358dc2a",15.5,3.0,158.95517655854184,"adult","Male","false"
"United States","1a268ca288a",22.0,9.0,159.14138940605605,"senior citizen","Female","false"
"Russia","df558393b5a",28.0,5.0,146.13800221322649,"adult","Male","false"
"China","dc2520e229a",44.0,5.0,98.2173383284437,"middle age","Female","true"
"Ukraine","3b6c54981ca",22.0,7.0,95.99016412610206,"adult","Female","false"
"China","5ae7bcf7a8a",44.0,12.0,116.40829833635243,"middle age","Male","false"
"Netherlands","d17db0cd32a",22.0,3.0,166.02677804156795,"adult","Female","false"
"United States","bfae1df51ca",15.5,4.0,156.38110010564472,"adult","Female","true"
"China","6d7b446f30a",15.5,3.0,81.48998165508175,"adult","Female","false"
"Italy","1476376f30a",57.0,3.0,170.1100123776817,"adult","Female","true"
"United States","a2570536f0a",42.0,3.0,176.28269978765547,"senior citizen","Female","true"
"Norway","979fcb282fa",15.5,3.0,158.0551887348111,"middle age","Female","false"
"Republic of Korea","a72e90e7eaa",44.0,8.0,160.88410190607982,"middle age","Female","true"
"Republic of Korea","a72e90e7eaa",22.0,8.0,139.421294962159,"middle age","Female","true"
"Brazil","9d58ba8caaa",22.0,4.0,111.79244856219435,"middle age","Female","false"
"Mexico","f4451d6c70a",57.0,8.0,137.37468194059733,"adult","Male","true"
"China","4ccca5ba9ca",28.0,5.0,86.91901477789699,"young adult","Male","true"
"United Kingdom","2430950d9ca",15.5,4.0,154.73061294888046,"middle age","Female","false"
"Poland","b4f8d03641a",28.0,8.0,139.59600529844025,"middle age","Female","false"
"Japan","c436669804a",22.0,2.0,118.83719065692213,"adult","Male","false"
"United States","807e147fcfa",22.0,5.0,161.01909132095568,"senior citizen","Female","false"
"United States","1273c835e6a",22.0,5.0,154.37701445321443,"senior citizen","Male","true"
"Canada","7ba3f68e05a",15.5,5.0,141.28024465080702,"senior citizen","Male","false"
"China","0721f87606a",57.0,6.0,141.48326628705954,"adult","Female","false"
"Russia","e1a3d546e4a",44.0,6.0,145.82254746758895,"adult","Female","false"
"United States","a27368acbba",22.0,6.0,159.4533228082732,"middle age","Female","true"
"United States","3dddd9ba63a",44.0,2.0,175.44255930995178,"middle age","Female","false"
"Finland","de5c4e9c3ca",15.5,4.0,150.4554340216654,"adult","Female","false"
"United States","4d93879673a",15.5,4.0,161.18289987007154,"young adult","Female","false"
"Argentina","c406e59858a",28.0,3.0,108.40850213798913,"senior citizen","Male","true"
"Japan","c38524e83da",44.0,6.0,160.90787019553227,"middle age","Female","true"
"Netherlands","4f0ff2bcbea",15.5,8.0,145.44984449714454,"adult","Female","true"
